lng	lat	count
114.3605898454	34.8214827531	144
114.3603724034	34.8187621178	73
114.3529545175	34.8209752644	135
114.3455936033	34.8212345919	240
114.3474409196	34.8173515479	128
114.3535167829	34.818410092	57
114.355635547	34.820337744	49
114.3449185691	34.8193911889	9
114.3560868888	34.8194725086	62
114.3578490836	34.8181065989	73
114.352478564	34.8172362361	109
114.3430529671	34.8164534641	2
114.3475620792	34.8164348499	236
114.3533743942	34.8194554373	58
114.350645873	34.8213954716	81
114.3464644724	34.8198294081	129
114.3619155844	34.819225275	195
114.3429965741	34.82121477	177
114.3508026581	34.8171790347	219
114.359512394	34.8169960483	243
114.3613932504	34.8172806125	109
114.3558268142	34.8178373644	36
114.3466598763	34.8210878885	23
114.3417438039	34.8207906894	134
114.3556937405	34.8195419668	6
114.3458817869	34.8168212269	55
114.3421876727	34.8174035533	14
114.3591323795	34.8202248592	129
114.3548066664	34.8211397549	211
114.345496919	34.8167090652	58
114.3452670406	34.8212251896	58
114.3478895779	34.8187472797	139
114.3615143569	34.8215351558	59
114.3588415114	34.8180518609	219
114.3601664587	34.8169277908	91
114.3621127747	34.8166207024	58
114.3576721269	34.8205809531	221
114.3493372286	34.8213696907	146
114.3447551245	34.8163522272	107
114.3585670106	34.819581811	58
114.3569164538	34.8216044808	169
114.358632656	34.8174393765	4
114.3427148515	34.8190015641	97
114.3566830803	34.8212685733	200
114.3447616555	34.8196831322	46
114.3571747824	34.81896163	92
114.3567672139	34.819198189	173
114.3552966472	34.8200425033	182
114.3567044568	34.8195701298	179
114.3601700471	34.8172339821	108
114.3418523399	34.819254104	213
114.3602760759	34.819650186	6
114.3474657768	34.818322191	86
114.3528726833	34.8211695457	2
114.355793495	34.8213194737	142
114.3464970219	34.8209592535	16
114.3533308853	34.8179736787	98
114.345313953	34.8184953165	40
114.3424222346	34.8201795094	38
114.3560033528	34.8190176844	164
114.346422065	34.8177323283	211
114.359005382	34.8195378888	167
114.355131774	34.8208574425	202
114.3481984177	34.8179479146	192
114.350678661	34.8203517447	201
114.3607797024	34.8204753333	243
114.3550992654	34.818609288	104
114.3441015852	34.8178675987	174
114.3590255753	34.8190081621	227
114.3503081306	34.8194379897	27
114.3478138149	34.8215507136	69
114.3502374535	34.8173535121	20
114.3511406632	34.8189963618	229
114.3459755609	34.8162292562	36
114.3555346775	34.8208890062	30
114.3455741468	34.8187710223	20
114.3607133207	34.8205338938	47
114.3467358641	34.816689958	180
114.3610982062	34.8196179036	117
114.3525176613	34.8168690615	214
114.3467111487	34.8186672057	54
114.358595962	34.8215056216	142
114.3442966478	34.8161925854	136
114.3539429806	34.8186635774	195
114.3442327736	34.8190857061	76
114.3493419862	34.8169636575	154
114.3533991099	34.8203255441	77
114.3445861723	34.8161666227	82
114.3452594415	34.816617749	142
114.3515726004	34.8194439696	96
114.350469504	34.8168512998	230
114.3477246553	34.8214792273	136
114.3540406314	34.8192244661	39
114.3443927286	34.8209972672	112
114.3487320469	34.8211359354	99
114.3427212694	34.8211014639	66
114.3613264307	34.8194582068	14
114.3603917642	34.8213185581	125
114.350254689	34.8209269127	140
114.3557217213	34.8207254156	89
114.3419429817	34.8198597933	31
114.3412412932	34.8188932523	161
114.3524286134	34.8202669474	228
114.3532062282	34.8188794403	210
114.3451347037	34.8190928422	43
114.3504490582	34.8209939875	177
114.3438070589	34.8210400547	129
114.3519512846	34.8184100109	25
114.3421060789	34.8214825958	35
114.3423181342	34.8178486915	222
114.3571255228	34.8165695025	211
114.3487215389	34.8172494517	59
114.3603325135	34.8187319586	97
114.3426944221	34.8207681461	189
114.3545085048	34.8200864262	182
114.348520452	34.8207406155	190
114.3553464697	34.8179152516	236
114.3578762055	34.8208816011	170
114.3463805833	34.8213671033	140
114.3418304959	34.8170300231	89
114.3425606168	34.8166441941	159
114.3619651858	34.8199519074	103
114.3505729293	34.8208971647	143
114.3480271848	34.8194487628	117
114.3450724762	34.8191367295	167
114.3516843488	34.8196076184	232
114.3425337399	34.8166237694	19
114.3420748756	34.8196684354	111
114.3614969279	34.8204242992	113
114.3464052149	34.816398898	237
114.3547400504	34.8204955657	164
114.3552113688	34.8183140777	225
114.3578698898	34.8200240475	52
114.3539122507	34.8209711884	221
114.352774234	34.8202234898	21
114.3540385375	34.8163811415	45
114.3510629802	34.8184315143	109
114.3586239812	34.8167222309	117
114.3513864526	34.8195656475	52
114.3535885459	34.8197005554	209
114.360921345	34.8206619005	31
114.3612795706	34.8183146801	235
114.343162719	34.8201800806	163
114.3462360395	34.8201696677	240
114.3601579388	34.8214717377	65
114.3536976995	34.8209111449	123
114.343499717	34.820725369	153
114.3489089983	34.8210476554	113
114.3535569602	34.8170310135	132
114.3463049388	34.8209908567	38
114.3534882267	34.8182248877	212
114.3459690657	34.8168182867	88
114.3525169027	34.8184571111	195
114.3551021372	34.8202397828	22
114.3589395116	34.8199549942	74
114.3508077195	34.8208126843	36
114.3588055274	34.8169975602	15
114.355509395	34.8164597226	100
114.3542230561	34.8174448213	182
114.348158717	34.8212983528	37
114.356433696	34.8198909074	222
114.344572809	34.8210661206	9
114.3537638743	34.8171404958	72
114.3503691962	34.8216590992	174
114.347281773	34.8183718694	212
114.3423629893	34.8179865802	77
114.3450536949	34.8189335295	118
114.3491173488	34.81887432	44
114.3469545546	34.8194222106	33
114.3442394056	34.8164500759	22
114.3431233892	34.8206525084	47
114.3416936373	34.8195944991	57
114.3429387373	34.8163911198	128
114.3524870642	34.8214991204	18
114.3532701077	34.821038891	225
114.3529142893	34.8188687305	137
114.3612886608	34.8164876005	79
114.3482973525	34.8192660221	63
114.3415071162	34.8183643155	88
114.3537705985	34.8164797251	113
114.3494716442	34.8177280589	238
114.343933475	34.8199190648	222
114.3531801086	34.8188221403	221
114.3429158981	34.8198298743	67
114.3600653984	34.8208739601	201
114.3454269814	34.8210535985	98
114.3589960538	34.8208467698	16
114.3510176859	34.8161613527	209
114.3529025349	34.8214966519	45
114.343460359	34.8200757193	44
114.3468206645	34.8185988381	107
114.3578470099	34.8197345172	97
114.3514966793	34.8163546191	198
114.361597597	34.8177849011	141
114.3551709713	34.818389301	132
114.3455385212	34.8162897081	202
114.3450211804	34.821377178	108
114.347278951	34.8169988837	122
114.3521200713	34.818152541	21
114.3459037026	34.8165839516	189
114.3589211692	34.8184278895	225
114.3510609753	34.821322916	187
114.3603163163	34.8177819551	127
114.3421817471	34.8181300147	74
114.3422021429	34.8214239195	232
114.3586223919	34.8214613935	144
114.3431811918	34.8190692633	164
114.348776147	34.8170565154	229
114.3423142986	34.8171231497	232
114.3507426261	34.8199292215	189
114.3526994262	34.8193873693	82
114.3511749881	34.8210191283	44
114.3586074468	34.8211720089	91
114.3476799144	34.8164387	7
114.3523350275	34.8179200694	200
114.3471100974	34.8200103447	133
114.357505246	34.8161309238	246
114.353768842	34.8168571053	204
114.345991628	34.8163707134	246
114.3513594154	34.818028268	93
114.3575969855	34.8183110871	102
114.3415034211	34.8186463366	134
114.3410525986	34.816624911	205
114.3549248866	34.8204079928	211
114.3442491328	34.8202680834	16
114.3573819637	34.8186043103	125
114.3582584939	34.8162895196	27
114.3610343349	34.816370756	63
114.3589902205	34.8179926144	4
114.3441316479	34.8177710343	203
114.3449394098	34.8186164623	42
114.3500716986	34.81722034	80
114.3576258374	34.8188483907	146
114.3561876978	34.8201880045	79
114.3465624336	34.8161665703	103
114.3421405383	34.816523634	75
114.3428550997	34.817224593	12
114.3553594708	34.8197881212	109
114.3437567048	34.8171719678	167
114.3478278386	34.8214180042	103
114.3466155934	34.8193815932	135
114.3458204517	34.8175274929	101
114.3547437091	34.8166616159	47
114.3553126154	34.8163384156	184
114.3581925338	34.8178443697	211
114.3588953555	34.820929155	47
114.3431423652	34.8177451094	162
114.3610489562	34.8178736415	20
114.3479015777	34.8208825681	6
114.3519726548	34.8191786589	73
114.3568778035	34.8167126159	94
114.353557938	34.8194643228	126
114.3613025167	34.8186844139	167
114.3585503631	34.8185853761	120
114.3449821225	34.8165973755	89
114.354562028	34.8167584623	234
114.3523487131	34.8196037871	112
114.348197671	34.82045962	240
114.3535843962	34.8163233234	25
114.352112454	34.8186397675	21
114.3587362521	34.8162931968	111
114.3516641671	34.8204869604	21
114.3420288493	34.8203780698	143
114.349440396	34.8210105569	146
114.3553576221	34.8203506208	137
114.357991525	34.8182637918	195
114.3554349425	34.8208892864	27
114.3432263976	34.8216388157	238
114.3528032807	34.8212231548	138
114.3446122269	34.8168798518	224
114.3597527146	34.8210479402	229
114.3473645701	34.8189816156	13
114.3594505202	34.8210738428	54
114.3428453269	34.8164116967	68
114.3444747117	34.8168987339	50
114.3476460206	34.8194563043	35
114.3431647004	34.8196743291	81
114.3425466382	34.8164051555	180
114.3499799061	34.820616231	84
114.3599818405	34.8181243003	217
114.3580489724	34.8204144249	62
114.3607410571	34.8166281202	176
114.3421657006	34.8208334638	168
114.346636268	34.8167846952	244
114.3620192521	34.8205156253	91
114.3621775109	34.8171819827	210
114.3615373248	34.820891519	34
114.352180544	34.8165235896	26
114.3472597562	34.8169996232	180
114.3432629828	34.8199800634	78
114.3560952693	34.8183352834	106
114.3473146714	34.8214416608	88
114.3553183413	34.817592655	61
114.3526395428	34.8193651858	203
114.3536181811	34.8210182292	23
114.3533114927	34.8181194671	110
114.3582875678	34.8170787671	157
114.3425002067	34.8176558849	213
114.3594444189	34.8169896442	95
114.3565208245	34.8182595851	211
114.3522941503	34.8199991623	129
114.3447708974	34.8189089514	121
114.3502222067	34.8175772968	145
114.34704258	34.8180849602	46
114.3601317798	34.817191526	228
114.3414574262	34.8205286053	92
114.3571421962	34.8168072121	155
114.34394214	34.8206564055	116
114.3613692359	34.8211988914	14
114.3619320844	34.818391859	239
114.3479387806	34.8168931724	9
114.3594426507	34.818747615	77
114.3527521479	34.8176674785	208
114.3498430823	34.8215553455	66
114.348750546	34.8164983232	202
114.349070835	34.8186649082	211
114.3532615996	34.8177875628	38
114.3523124749	34.819485793	138
114.3487385918	34.8197283818	105
114.360762015	34.820146494	106
114.351930727	34.8180053863	57
114.3501703521	34.8180501996	160
114.3536021355	34.8187915783	112
114.3520787509	34.8171788478	249
114.3536367757	34.8162450233	36
114.3531128806	34.8172591197	111
114.3567070477	34.8210675878	148
114.3551958484	34.8181586873	27
114.3446760117	34.8209829829	100
114.3537158492	34.8179782761	87
114.3509041719	34.8202001403	64
114.3516221874	34.8174853221	238
114.3434858395	34.8212430733	77
114.3456354655	34.8192946642	42
114.3438705199	34.8163139569	183
114.3599186962	34.8184876522	167
114.3618311453	34.8178157368	153
114.3596765016	34.8175598224	83
114.3462774778	34.8216431151	190
114.3435718997	34.8171394272	12
114.3602073242	34.8186634149	9
114.3418615132	34.8168299507	177
114.3602119037	34.8192263095	166
114.3587219284	34.8197634548	32
114.343160736	34.8213368795	16
114.3509221527	34.8209453597	173
114.3476844578	34.8215678009	247
114.3582072554	34.8215293135	159
114.3493779743	34.8216547329	234
114.358367994	34.8196177284	16
114.3595423201	34.820221404	121
114.3456840977	34.8182967961	96
114.3577791059	34.8161316585	57
114.3465838308	34.8188973972	134
114.3534282633	34.8183553415	9
114.3529204405	34.819286218	1
114.3498865403	34.8187034383	69
114.3535197084	34.8195162343	216
114.3605898062	34.8181679258	71
114.3541024647	34.8190030266	91
114.3603095638	34.821019159	146
114.3476165602	34.8214671677	167
114.3507426364	34.8176805813	191
114.3461585335	34.8197299893	162
114.3443095834	34.8197246189	154
114.3551331852	34.8175187613	98
114.3519542367	34.8193678594	6
114.3473392804	34.819157538	154
114.3530443048	34.8193872933	173
114.3482578734	34.8208042926	14
114.3421430647	34.8169458467	207
114.3604447231	34.8194640952	192
114.3543078689	34.8169428005	45
114.3498828756	34.8163263856	38
114.3545497022	34.8171932438	163
114.3420422687	34.8161947868	29
114.3424585603	34.820787421	32
114.3447632086	34.8164999541	77
114.3558451061	34.8179996406	131
114.359981175	34.8193060623	7
114.3572475875	34.8199941516	186
114.3588521966	34.8164981159	207
114.359632751	34.8173071748	36
114.3507599759	34.8167109947	70
114.3552985495	34.8202189599	242
114.3618646764	34.816351939	174
114.3524191572	34.8185329887	14
114.3588346772	34.8198388699	76
114.3442279115	34.8192237957	183
114.3606236522	34.8174193178	30
114.3589520077	34.8191271094	44
114.3605474933	34.8171070242	94
114.3595411377	34.820285606	230
114.3550495225	34.8212065645	249
114.344582767	34.8164103633	112
114.3515700827	34.8169299631	198
114.3475303253	34.8198129023	67
114.3417928321	34.8197887588	49
114.3573344525	34.8168371167	174
114.3434115224	34.8181360273	4
114.3555211716	34.8202364138	223
114.3578946807	34.8195983716	17
114.3565044212	34.8178515543	209
114.351225726	34.8192175178	51
114.361279738	34.8201238895	198
114.3571449358	34.8162944099	198
114.3447030005	34.8207812712	88
114.3441423978	34.8205974961	5
114.3467146069	34.8196812071	170
114.3590828861	34.8190830065	113
114.3474497256	34.8166684883	82
114.3440484501	34.8175347658	61
114.3547878905	34.8178107767	42
114.3499819422	34.8196123621	156
114.3569566707	34.817224865	188
114.3456681231	34.8206250013	113
114.3505819021	34.817611271	92
114.3423763027	34.8212757545	95
114.3497112319	34.8206872441	173
114.3517686589	34.8176983483	241
114.3441861115	34.8186466882	137
114.3486494713	34.8191709524	224
114.3587094787	34.8193419191	46
114.3502585579	34.816370034	8
114.3593810029	34.8164120597	21
114.342558162	34.8190141203	189
114.3554004897	34.8201899628	240
114.3458006208	34.821542301	225
114.3603997902	34.816294575	247
114.3440117509	34.8208325751	45
114.3422623524	34.8200679052	33
114.3487862505	34.8168420378	43
114.3526758698	34.8169447938	5
114.349522296	34.819002142	236
114.3435483454	34.8212062369	138
114.3574742396	34.8195133032	62
114.3494961227	34.8187977179	113
114.3598638468	34.8190844037	249
114.3568184591	34.8201148591	86
114.3514962656	34.8185733627	7
114.3595044144	34.8182408421	15
114.3555661893	34.8174639497	82
114.3456478908	34.8192990857	162
114.3456995414	34.8214679205	133
114.3524121801	34.8202309292	13
114.3504290165	34.8177281573	202
114.3489124087	34.8200630374	16
114.3472964161	34.8170057428	125
114.3462127842	34.818268235	239
114.3544513856	34.8186292209	83
114.3542042214	34.8179977293	191
114.3618551455	34.8161887106	19
114.3559649376	34.8197839272	101
114.3536264454	34.8170521021	52
114.3453706926	34.8191716233	122
114.3427283092	34.8179940448	211
114.3497864756	34.817529788	207
114.3479622171	34.8170940591	63
114.3418302822	34.8191397494	77
114.3495029125	34.8200453467	187
114.3459825689	34.8182858077	92
114.3618957434	34.8171728059	83
114.3443511832	34.8164760514	106
114.3410117906	34.8200645592	168
114.3615841335	34.8179980898	16
114.3556344376	34.8174115922	22
114.3440646266	34.8184010698	201
114.3507303906	34.8207625097	147
114.3551693401	34.8191329708	174
114.3456309592	34.8207051645	206
114.3463902669	34.8174432386	235
114.3605187751	34.818963975	209
114.3509687412	34.8183065842	230
114.3488431213	34.8206474405	184
114.3579139458	34.8165614801	68
114.3620312696	34.8214153242	150
114.3454526549	34.819581222	113
114.3550757423	34.8161860911	244
114.3421733149	34.818712791	55
114.348513811	34.8178875601	20
114.3516195202	34.82014736	85
114.3518558907	34.8167288908	90
114.3546611128	34.8206270226	100
114.3571402919	34.8195087841	94
114.3499748211	34.8211173491	129
114.3564098632	34.8174252788	239
114.3614260078	34.8199515437	220
114.3490894462	34.821523824	198
114.3534338128	34.8196112373	170
114.3410923717	34.8189522828	185
114.3507514377	34.8182166948	3
114.3564300137	34.8185686887	74
114.3442044996	34.8196584634	81
114.3518375409	34.8208339155	47
114.3542457871	34.8173879626	116
114.3543633525	34.8189635718	123
114.3552638365	34.818236493	212
114.3573907925	34.8198917194	146
114.3470259576	34.8212982933	20
114.341354793	34.8179802056	150
114.3536803039	34.8211085452	140
114.3457429391	34.8185114214	186
114.341629298	34.8187674868	202
114.3566673904	34.8179220757	125
114.3469465055	34.819709431	196
114.360139073	34.8173274335	196
114.3455682389	34.8181184342	175
114.357892928	34.8165988678	107
